"","AÑO","CONGLOME","DOMINIO","ESTRATO","LATITUD","LONGITUD","UBIGEO","AREA","C_DPTO","C_PROV"
"1633","2020","009068","6",8,-15.0392503738403,-70.4010620117188,"210708",2,"21","2107"
"1634","2020","009099","6",7,-16.1355686187744,-69.8380813598633,"210102",2,"21","2101"
"1635","2020","009110","6",7,-16.2553806304932,-69.4710845947266,"210401",2,"21","2104"
"1636","2020","009245","7",2,-6.50326442718506,-76.3663558959961,"220901",1,"22","2209"
"1637","2020","009251","7",2,-6.49496603012085,-76.3477249145508,"220909",1,"22","2209"
"1638","2020","009277","7",5,-6.92184734344482,-76.3295135498047,"220701",1,"22","2207"
"1639","2020","009333","3",2,-17.98512840271,-70.2363815307617,"230104",1,"23","2301"
"1640","2020","009371","3",2,-18.0351715087891,-70.2698516845703,"230101",1,"23","2301"
"1641","2020","009389","3",2,-18.0470008850098,-70.2471160888672,"230110",1,"23","2301"
"1642","2020","009429","6",5,-17.4776878356934,-70.0334625244141,"230401",1,"23","2304"
"1643","2020","009461","3",7,-18.0325336456299,-70.2734985351562,"230101",2,"23","2301"
"1644","2020","009500","1",3,-3.55797719955444,-80.4421768188477,"240101",1,"24","2401"
"1645","2020","009623","7",2,-8.36338996887207,-74.5812606811523,"250105",1,"25","2501"
"1646","2020","009634","7",2,-8.38216972351074,-74.5525512695312,"250101",1,"25","2501"
"1647","2020","009661","7",2,-8.40193653106689,-74.5816802978516,"250101",1,"25","2501"
"1648","2020","009709","7",5,-8.47943592071533,-74.8107986450195,"250102",1,"25","2501"
"1649","2020","009758","7",7,-9.55041027069092,-74.2942962646484,"250103",2,"25","2501"
"1650","2020","009769","7",8,-9.56421279907227,-70.5896911621094,"250401",2,"25","2504"
"1651","2020","009894","1",3,-4.57615756988525,-81.2685546875,"200701",1,"20","2007"
"1652","2020","009915","1",7,-5.43024063110352,-79.5581893920898,"200306",2,"20","2003"
"1653","2020","009981","1",1,-8.09479999542236,-79.0377426147461,"130101",1,"13","1301"
"1654","2020","010052","5",2,-13.1691255569458,-74.2213668823242,"050110",1,"05","0501"
"1655","2020","010306","1",2,-5.20240688323975,-80.6296081542969,"200101",1,"20","2001"
"1656","2020","010556","4",5,-6.87280750274658,-78.1457443237305,"060301",1,"06","0603"
"1657","2020","010596","2",5,-13.9886474609375,-75.7735214233398,"110108",1,"11","1101"
"1658","2020","010603","2",5,-13.8473663330078,-76.2527236938477,"110505",1,"11","1105"
"1659","2020","010674","3",3,-17.2090301513672,-70.9252700805664,"180101",1,"18","1801"
"1660","2020","010750","3",2,-17.9843273162842,-70.248291015625,"230102",1,"23","2301"
"1661","2020","011334","7",7,-5.30434036254883,-75.7899322509766,"160206",2,"16","1602"
"1662","2020","011381","5",7,-9.92192459106445,-76.1592254638672,"100102",2,"10","1001"
"1663","2020","011382","4",7,-7.88788223266602,-78.5105972290039,"130601",2,"13","1306"
"1664","2020","011383","7",8,-3.63612198829651,-73.1242904663086,"160112",2,"16","1601"
"1665","2020","011391","4",8,-6.09813594818115,-77.6316452026367,"010107",2,"01","0101"
"1666","2020","011392","5",8,-8.33265399932861,-77.9761810302734,"021505",2,"02","0215"
"1667","2020","011393","6",7,-13.8331022262573,-72.7590789794922,"030106",2,"03","0301"
"1668","2020","011394","6",6,-14.1861772537231,-73.5431365966797,"030210",1,"03","0302"
"1669","2020","011395","6",7,-13.6173334121704,-73.4729690551758,"030216",2,"03","0302"
"1670","2020","011396","5",7,-14.4587326049805,-73.8332061767578,"050606",2,"05","0506"
"1671","2020","011397","4",2,-7.17040872573853,-78.4620666503906,"060108",1,"06","0601"
"1672","2020","011398","5",8,-12.0841455459595,-74.5888290405273,"090707",2,"09","0907"
"1673","2020","011400","4",8,-7.96951007843018,-78.5507431030273,"130602",2,"13","1306"
"1674","2020","011401","5",8,-12.8716344833374,-75.8456954956055,"151032",2,"1502","1510"
"1675","2020","011403","6",7,-13.8547897338867,-70.0894470214844,"210307",2,"21","2103"
"1676","2020","011404","7",7,-7.33502388000488,-76.5658798217773,"220204",2,"22","2202"
"1677","2020","011405","3",7,-18.186315536499,-70.416748046875,"230101",2,"23","2301"
"1678","2020","011407","7",7,-3.18816924095154,-73.2093734741211,"160106",2,"16","1601"
"1679","2020","015710","6",4,-16.287088394165,-71.6548614501953,"040128",1,"04","0401"
"1680","2020","019138","5",6,-10.6045846939087,-76.2112045288086,"190108",1,"19","1901"
"1681","2020","005101","7",7,-5.85565662384033,-78.4327774047852,"010701",2,"01","0107"
"1682","2020","005163","7",7,-6.44733047485352,-77.5337066650391,"010604",2,"01","0106"
"1683","2020","005198","2",2,-9.10887336730957,-78.5125961303711,"021809",1,"02","0218"
"1684","2020","005261","5",3,-9.5283374786377,-77.535026550293,"020101",1,"02","0201"
"1685","2020","005369","6",4,-13.6539030075073,-73.4255447387695,"030216",1,"03","0302"
"1686","2020","005544","6",1,-16.4132308959961,-71.4801559448242,"040112",1,"04","0401"
"1687","2020","005577","6",1,-16.450855255127,-71.5532531738281,"040107",1,"04","0401"
"1688","2020","005594","3",4,-16.6186466217041,-72.7097702026367,"040201",1,"04","0402"
"1689","2020","005640","3",5,-17.0871562957764,-71.7702102661133,"040702",1,"04","0407"
"1690","2020","005643","3",5,-17.1070537567139,-71.8475875854492,"040703",1,"04","0407"
"1691","2020","005746","5",5,-13.8459186553955,-73.9542617797852,"051010",1,"05","0510"
"1692","2020","005789","5",8,-13.1462182998657,-74.3716659545898,"050109",2,"05","0501"
"1693","2020","005819","5",6,-13.7104206085205,-74.0357894897461,"051007",1,"05","0510"
"1694","2020","005837","5",7,-13.9993190765381,-73.7320251464844,"050909",2,"05","0509"
"1695","2020","005840","5",8,-14.8400402069092,-73.5560150146484,"050708",2,"05","0507"
"1696","2020","005870","4",2,-7.16393089294434,-78.5189361572266,"060101",1,"06","0601"
"1697","2020","005894","4",5,-6.55724382400513,-78.6416244506836,"060401",1,"06","0604"
"1698","2020","005896","4",5,-6.86555671691895,-78.1476593017578,"060301",1,"06","0603"
"1699","2020","006043","8",1,-11.8662881851196,-77.118408203125,"070106",1,"07","0701"
"1700","2020","006087","8",1,-12.0382719039917,-77.0849914550781,"070103",1,"07","0701"
"1701","2020","006112","8",1,-11.9998035430908,-77.1118698120117,"070101",1,"07","0701"
"1702","2020","006157","8",1,-12.0634069442749,-77.140266418457,"070101",1,"07","0701"
"1703","2020","006158","8",1,-12.065465927124,-77.14013671875,"070101",1,"07","0701"
"1704","2020","006159","8",1,-12.0646600723267,-77.1340637207031,"070101",1,"07","0701"
"1705","2020","006279","7",7,-12.9867362976074,-72.6443328857422,"080904",2,"08","0809"
"1706","2020","006368","5",4,-12.7887353897095,-74.968635559082,"090101",1,"09","0901"
"1707","2020","006387","5",5,-12.8428792953491,-74.5689086914062,"090201",1,"09","0902"
"1708","2020","006423","5",7,-12.6875457763672,-74.3650436401367,"090501",2,"09","0905"
"1709","2020","006433","5",6,-12.721076965332,-74.5835266113281,"090208",1,"09","0902"
"1710","2020","006454","5",7,-12.8460998535156,-74.7415466308594,"090117",2,"09","0901"
"1711","2020","006536","7",4,-9.29161930084229,-76.0073394775391,"100601",1,"10","1006"
"1712","2020","006647","5",7,-9.86531066894531,-76.0500411987305,"100804",2,"10","1008"
"1713","2020","006658","5",7,-10.1329078674316,-76.3067169189453,"100205",2,"10","1002"
"1714","2020","006695","2",2,-14.0408849716187,-75.7361679077148,"110101",1,"11","1101"
"1715","2020","006714","2",2,-14.0674772262573,-75.7278213500977,"110101",1,"11","1101"
"1716","2020","006744","2",2,-13.4064693450928,-76.1211395263672,"110207",1,"11","1102"
"1717","2020","006777","2",5,-13.4604778289795,-76.1672286987305,"110204",1,"11","1102"
"1718","2020","006796","2",3,-13.7109956741333,-76.1452026367188,"110508",1,"11","1105"
"1719","2020","006878","2",8,-14.9718198776245,-74.9533081054688,"110305",2,"11","1103"
"1720","2020","006923","5",2,-12.0766515731812,-75.2016906738281,"120107",1,"12","1201"
"1721","2020","006951","5",5,-11.3754253387451,-75.7929458618164,"120705",1,"12","1207"
"1722","2020","006977","5",5,-12.068263053894,-75.2855072021484,"120901",1,"12","1209"
"1723","2020","006982","5",5,-12.0184240341187,-75.2777252197266,"120134",1,"12","1201"
"1724","2020","006988","5",5,-12.1558523178101,-75.2267150878906,"120136",1,"12","1201"
"1725","2020","007066","7",7,-11.0419549942017,-74.5464706420898,"120607",2,"12","1206"
"1726","2020","007099","1",1,-8.08815383911133,-79.0142135620117,"130101",1,"13","1301"
"1727","2020","007151","1",1,-8.07297420501709,-78.995231628418,"130102",1,"13","1301"
"1728","2020","007199","1",4,-8.08694648742676,-79.1185760498047,"130104",1,"13","1301"
"1729","2020","007221","4",4,-7.81734085083008,-78.0490646362305,"130901",1,"13","1309"
"1730","2020","007231","1",4,-8.46772384643555,-78.8461685180664,"131201",1,"13","1312"
"1731","2020","007234","1",5,-8.51329612731934,-78.6812438964844,"131202",1,"13","1312"
"1732","2020","007264","4",7,-7.59798049926758,-77.7563247680664,"130908",2,"13","1309"
"1733","2020","007304","1",2,-6.77219867706299,-79.835090637207,"140101",1,"14","1401"
"1734","2020","007340","1",2,-6.74840593338013,-79.8392105102539,"140105",1,"14","1401"
"1735","2020","007375","1",5,-6.51112174987793,-79.9601287841797,"140306",1,"14","1403"
"1736","2020","007395","1",5,-6.63594579696655,-79.798942565918,"140206",1,"14","1402"
"1737","2020","007441","1",7,-6.6488184928894,-79.9176483154297,"140301",2,"14","1403"
"1738","2020","007473","1",7,-6.84843158721924,-79.7946472167969,"140113",2,"14","1401"
"1739","2020","007524","8",1,-12.0178050994873,-77.0540008544922,"150135",1,"1501","1501"
"1740","2020","007560","8",1,-11.9100952148438,-77.0220184326172,"150110",1,"1501","1501"
"1741","2020","007566","8",1,-11.934832572937,-77.0490951538086,"150110",1,"1501","1501"
"1742","2020","007617","8",1,-11.961389541626,-76.9970855712891,"150132",1,"1501","1501"
"1743","2020","007620","8",1,-11.9833040237427,-76.9835052490234,"150132",1,"1501","1501"
"1744","2020","007676","8",1,-12.0178508758545,-76.8982543945312,"150103",1,"1501","1501"
"1745","2020","007711","8",1,-12.0664548873901,-77.0663757324219,"150101",1,"1501","1501"
"1746","2020","007728","8",1,-12.052939414978,-77.024787902832,"150101",1,"1501","1501"
"1747","2020","007756","8",1,-12.0812110900879,-77.0646133422852,"150121",1,"1501","1501"
"1748","2020","007780","8",1,-12.0762128829956,-77.0446243286133,"150113",1,"1501","1501"
"1749","2020","007805","8",1,-12.0644826889038,-77.0020980834961,"150115",1,"1501","1501"
"1750","2020","007902","8",1,-12.196008682251,-77.0223007202148,"150108",1,"1501","1501"
"1751","2020","007923","8",1,-12.1917610168457,-76.9759521484375,"150133",1,"1501","1501"
"1752","2020","008001","2",3,-10.8019800186157,-77.7429275512695,"150205",1,"1502","1502"
"1753","2020","008007","2",2,-11.1041831970215,-77.6061401367188,"150801",1,"1502","1508"
"1754","2020","008018","2",2,-11.092737197876,-77.5991973876953,"150805",1,"1502","1508"
"1755","2020","008021","2",2,-11.1025514602661,-77.6046447753906,"150805",1,"1502","1508"
"1756","2020","008054","2",3,-11.4895191192627,-77.2121658325195,"150601",1,"1502","1506"
"1757","2020","008075","5",5,-11.7574901580811,-76.2971954345703,"150722",1,"1502","1507"
"1758","2020","008167","2",7,-12.689019203186,-76.6316452026367,"150509",2,"1502","1505"
"1759","2020","008216","7",2,-3.75797033309937,-73.2525482177734,"160101",1,"16","1601"
"1760","2020","008244","7",2,-3.78325843811035,-73.2902450561523,"160113",1,"16","1601"
"1761","2020","008274","7",4,-5.06295299530029,-73.8484649658203,"160501",1,"16","1605"
"1762","2020","008283","7",4,-5.88968753814697,-76.1083526611328,"160201",1,"16","1602"
"1763","2020","008306","7",5,-7.34868288040161,-75.0050811767578,"160601",1,"16","1606"
"1764","2020","008364","7",7,-6.85465478897095,-75.0496520996094,"160606",2,"16","1606"
"1765","2020","008399","7",3,-12.590856552124,-69.2038192749023,"170101",1,"17","1701"
"1766","2020","008422","7",5,-12.718297958374,-69.5854568481445,"170104",1,"17","1701"
"1767","2020","008427","7",5,-12.1199607849121,-69.1203308105469,"170103",1,"17","1701"
"1768","2020","008462","7",6,-11.6580972671509,-69.2365112304688,"170303",1,"17","1703"
"1769","2020","008476","3",3,-17.1968250274658,-70.91650390625,"180101",1,"18","1801"
"1770","2020","008493","3",3,-17.1949138641357,-70.9426422119141,"180101",1,"18","1801"
"1771","2020","008520","3",3,-17.1835517883301,-70.8957748413086,"180104",1,"18","1801"
"1772","2020","008591","6",8,-16.1518096923828,-70.6005096435547,"180204",2,"18","1802"
"1773","2020","008714","5",7,-10.7327136993408,-75.6049499511719,"190107",2,"19","1901"
"1774","2020","008753","1",2,-5.19489145278931,-80.6396026611328,"200101",1,"20","2001"
"1775","2020","008754","1",2,-5.18861675262451,-80.6515045166016,"200101",1,"20","2001"
"1776","2020","008784","1",2,-5.18962240219116,-80.6078109741211,"200104",1,"20","2001"
"1777","2020","008814","1",3,-4.58910703659058,-81.1768646240234,"200701",1,"20","2007"
"1778","2020","008876","1",3,-5.27721643447876,-80.6809616088867,"200105",1,"20","2001"
"1779","2020","008895","1",5,-5.1838550567627,-79.9705123901367,"200405",1,"20","2004"
"1780","2020","008912","1",7,-4.94109964370728,-80.652587890625,"200601",2,"20","2006"
"1781","2020","008923","1",7,-4.7539005279541,-80.3307266235352,"200111",2,"20","2001"
"1782","2020","008970","6",2,-15.8361330032349,-70.0284042358398,"210101",1,"21","2101"
"1783","2020","008986","6",2,-15.8808736801147,-69.9751052856445,"210101",1,"21","2101"
"1784","2020","008999","6",5,-14.4918460845947,-70.3457717895508,"210802",1,"21","2108"
"1785","2020","009198","7",7,-6.16300058364868,-76.3583068847656,"220504",2,"22","2205"
"1786","2020","009237","7",2,-6.49320840835571,-76.3592071533203,"220901",1,"22","2209"
"1787","2020","009254","7",2,-6.49424648284912,-76.3517913818359,"220909",1,"22","2209"
"1788","2020","009285","7",8,-7.29345846176147,-76.7067337036133,"220605",2,"22","2206"
"1789","2020","009294","7",7,-8.39720058441162,-76.3702239990234,"221005",2,"22","2210"
"1790","2020","009295","7",7,-8.33143711090088,-76.3377456665039,"221005",2,"22","2210"
"1791","2020","009391","3",2,-18.0497627258301,-70.253059387207,"230110",1,"23","2301"
"1792","2020","009420","6",5,-17.2827014923096,-70.6382904052734,"230302",1,"23","2303"
"1793","2020","009440","6",7,-17.2033214569092,-70.396842956543,"230203",2,"23","2302"
"1794","2020","009524","1",5,-3.67620205879211,-80.66650390625,"240201",1,"24","2402"
"1795","2020","009594","1",8,-3.67188954353333,-80.357292175293,"240106",2,"24","2401"
"1796","2020","009611","7",2,-8.38176345825195,-74.5666122436523,"250105",1,"25","2501"
"1797","2020","009675","7",2,-8.39856815338135,-74.5327911376953,"250107",1,"25","2501"
"1798","2020","009697","7",5,-9.04971313476562,-75.5152206420898,"250301",1,"25","2503"
"1799","2020","009710","7",5,-8.47641277313232,-74.8034820556641,"250102",1,"25","2501"
"1800","2020","009765","7",7,-10.6086502075195,-73.8346252441406,"250201",2,"25","2502"
"1801","2020","009863","3",2,-18.0600624084473,-70.2581939697266,"230110",1,"23","2301"
"1802","2020","009875","3",2,-17.9970970153809,-70.2594146728516,"230102",1,"23","2301"
"1803","2020","009910","7",7,-5.51360750198364,-79.0970840454102,"060811",2,"06","0608"
"1804","2020","010077","4",7,-7.36430406570435,-78.1991653442383,"061001",2,"06","0610"
"1805","2020","010103","5",8,-13.3780555725098,-75.3187026977539,"090401",2,"09","0904"
"1806","2020","010123","2",5,-13.4024868011475,-76.1566848754883,"110206",1,"11","1102"
"1807","2020","010127","2",5,-14.5330085754395,-75.1884078979492,"110401",1,"11","1104"
"1808","2020","010170","1",1,-8.07267093658447,-79.0289077758789,"130102",1,"13","1301"
"1809","2020","010213","8",1,-11.9858884811401,-77.0922622680664,"150135",1,"1501","1501"
"1810","2020","010287","7",7,-3.46693181991577,-72.8823776245117,"160104",2,"16","1601"
"1811","2020","010321","1",4,-5.55581045150757,-80.8157653808594,"200801",1,"20","2008"
"1812","2020","010331","1",7,-5.15559387207031,-80.1764678955078,"200401",2,"20","2004"
"1813","2020","011337","3",6,-17.8628444671631,-70.5612487792969,"230109",1,"23","2301"
"1814","2020","011386","3",2,-18.0400829315186,-70.2797775268555,"230101",1,"23","2301"
"1815","2020","011387","7",2,-8.40383243560791,-74.5474395751953,"250107",1,"25","2501"
"1816","2020","005026","7",4,-5.63358211517334,-78.5330505371094,"010201",1,"01","0102"
"1817","2020","005047","7",4,-5.75496530532837,-78.4486465454102,"010701",1,"01","0107"
"1818","2020","005081","7",7,-4.98238801956177,-78.0460357666016,"010401",2,"01","0104"
"1819","2020","005084","7",7,-5.00100183486938,-78.3236236572266,"010205",2,"01","0102"
"1820","2020","005117","7",7,-6.14506053924561,-78.4188690185547,"010706",2,"01","0107"
"1821","2020","005152","4",8,-6.38393211364746,-77.8907012939453,"010112",2,"01","0101"
"1822","2020","005177","2",2,-9.06572341918945,-78.5741424560547,"021801",1,"02","0218"
"1823","2020","005201","2",2,-9.1143913269043,-78.5127105712891,"021809",1,"02","0218"
"1824","2020","005216","2",5,-9.15402507781982,-78.3265228271484,"021806",1,"02","0218"
"1825","2020","005248","5",3,-9.5215015411377,-77.5336380004883,"020105",1,"02","0201"
